hip,name,ra_deg,dec_deg,dist_pc,spec_type,gal_lat,exoplanet,bl_paper,object_type
81911,HIP81911,250.96536492137,34.03880254968,,,,,,HighPM*
81927,HIP81927,251.00792901335,28.24134791227,,,,,,EmLine*
8194,HIP8194,26.33527076315,35.71246899552,,,,,,Star
81940,HIP81940,251.07315451126,60.97069624217,,,,,,Star
81952,HIP81952,251.11115735454,-5.68721722616,,,,,,Star
81959,HIP81959,251.1439521996499,49.86294298639,,,,,,HighPM*
81971,HIP81971,251.17670931055,2.33285552736,,,,,,Star
81999,HIP81999,251.26709258535,-9.54469576912,,,,,,HighPM*
82042,HIP82042,251.3844983147299,33.8300830536,,,,,,BYDraV*
82043,HIP82043,251.38603112634,27.12606723915,,,,,,ChemPec*
82056,HIP82056,251.42160516395,68.25857148758,,,,,,SB*
82092,HIP82092,251.5318456848245,50.344764191775,,,,,,HighPM*
82093,HIP82093,251.54326137042,33.79366324184,,,,,,Star
82104,HIP82104,251.56478293236,7.3600746884,,,,,,Star
82133,HIP82133,251.69557925946,2.20955414462,,,,,,Star
82137,HIP82137,251.70764984719,66.04155787447,,,,,,Star
82142,HIP82142,251.72082050146,2.24246144772,,,,,,HighPM*
8216,HIP8216,26.45783189806,26.39962859153,,,,,,Star
82183,HIP82183,251.85017006366,-6.22502239346,,,,,,Star
82185,HIP82185,251.85366427523,28.39867340719,,,,,,HighPM*
82225,HIP82225,251.9623025938,6.60366347424,,,,,,Star
82240,HIP82240,252.02820273482,27.88180013486,,,,,,Star
82305,HIP82305,252.25382725342,34.07177448915,,,,,,Star
82354,HIP82354,252.40952640709,28.34174017661,,,,,,Star
82396,HIP82396,252.5408783862,-34.2932315931,,,,,,HighPM*
82402,HIP82402,252.58075336331,7.24768355085,,,,,,HighPM*
82415,HIP82415,252.63725824429,33.79757652356,,,,,,Star
82421,HIP82421,252.65453074731,63.13947138306,,,,,,Star
82468,HIP82468,252.79960129823,15.79470868959,,,,,,Star
8247,HIP8247,26.54589316787,22.44865510193,,,,,,EmLine*
82518,HIP82518,252.97925295902,67.91503088568,,,,,,**
82527,HIP82527,253.03230094475,-2.79832183493,,,,,,Star
82552,HIP82552,253.10480025565,63.15004960313,,,,,,HighPM*
82575,HIP82575,253.2119380983499,55.99751723155,,,,,,Star
82586,HIP82586,253.23895233731,11.30106894615,,,,,,Star
82626,HIP82626,253.35975623088,-7.45613768462,,,,,,HighPM*
82629,HIP82629,253.37128855346,-1.13048279436,,,,,,HighPM*
82635,HIP82635,253.38170859895,-3.51722191613,,,,,,Star
82655,HIP82655,253.44448072215,63.09849967546,,,,,,Star
82693,HIP82693,253.54418762057,-1.61230328373,,,,,,delSctV*
82694,HIP82694,253.5501360840658,11.9146828628731,,,,,,HighPM*
82759,HIP82759,253.71458579698,56.73235851525,,,,,,HighPM*
82796,HIP82796,253.80624409581,63.52823368856,,,,,,Star
82805,HIP82805,253.85043909573,64.92931051704,,,,,,PulsV*
82814,HIP82814,253.8709823463,23.36577555327,,,,,,gammaDorV*
82830,HIP82830,253.89767309768,23.85460954756,,,,,,HighPM*
82854,HIP82854,253.98845738711,-4.85500986904,,,,,,Star
82880,HIP82880,254.06972466205,73.12786627498,,,,,,Star
82898,HIP82898,254.10527823,65.03912503,,,,,,**
82910,HIP82910,254.14589406,57.18805969,,,,,,**
82913,HIP82913,254.16061195849,3.66168136067,,,,,,Star
82939,HIP82939,254.23412640641,57.14228974643,,,,,,Star
82963,HIP82963,254.30441795193,22.77070486579,,,,,,PulsV*
82999,HIP82999,254.40990066256,-3.01668483653,,,,,,Star
83027,HIP83027,254.50185092366,2.34196227833,,,,,,Star
83056,HIP83056,254.57069338305,21.67221881236,,,,,,HighPM*
83084,HIP83084,254.65980842356,62.51775001803,,,,,,Star
83093,HIP83093,254.68592409358,3.88013528919,,,,,,HighPM*
8311,HIP8311,26.79692648187,24.39230232149,,,,,,Star
83145,HIP83145,254.8773761462799,-5.82667942965,,,,,,Star
83171,HIP83171,254.96750967744,46.02017938017,,,,,,Star
83210,HIP83210,255.08609482148,46.87181026157,,,,,,Star
83222,HIP83222,255.12016244694,45.77880586665,,,,,,HighPM*
83241,HIP83241,255.19122278678,-30.51659753372,,,,,,HighPM*
83265,HIP83265,255.27505458406,57.11407340908,,,,,,HighPM*
83270,HIP83270,255.28006839377,21.49719582445,,,,,,SB*
83274,HIP83274,255.29011451091,27.19652565737,,,,,,HighPM*
83276,HIP83276,255.294819750395,-13.5671131774164,,,,,,SB*
83335,HIP83335,255.46777618979,-13.37228547016,,,,,,Star
83386,HIP83386,255.63660720865,44.75712729285,,,,,,Star
83388,HIP83388,255.63826494754,9.82018785086,,,,,,HighPM*
83398,HIP83398,255.67492744186,44.63689800756,,,,,,HighPM*
83400,HIP83400,255.6796153259399,-12.5518444832,,,,,,Star
83401,HIP83401,255.6808685017199,64.02679410377,,,,,,Star
83449,HIP83449,255.82737182652,27.87243586019,,,,,,Star
83467,HIP83467,255.89180011193,57.49978181787,,,,,,EllipVar_Candidate
83480,HIP83480,255.92268683291,-0.14595438647,,,,,,SB*
83490,HIP83490,255.96139248947,19.80049855776,,,,,,Star
83522,HIP83522,256.0404731546899,-30.65962151843,,,,,,HighPM*
83549,HIP83549,256.12853508545,27.05886737158,,,,,,Star
83593,HIP83593,256.2705960224,43.81223792147,,,,,,Star
83620,HIP83620,256.34895998451,6.40282167377,,,,,,SB*
83634,HIP83634,256.38348171,10.54646932,,,,,,**
83645,HIP83645,256.43258961606,54.32835385846,,,,,,EmLine*
83648,HIP83648,256.44823989547,53.75094724101,,,,,,HighPM*
83673,HIP83673,256.52165353839,45.00681019476,,,,,,HighPM*
83716,HIP83716,256.65069683,0.65219617,,,,,,**
83744,HIP83744,256.73656391585,6.7967443132,,,,,,HighPM*
83763,HIP83763,256.78370590657,44.25544416271,,,,,,HighPM*
83799,HIP83799,256.89209737836,63.43939167905,,,,,,Star
83831,HIP83831,256.99746442474,10.5651425985,,,,,,Star
83846,HIP83846,257.0304723952287,-41.7239682949778,,,,,,SB*
83884,HIP83884,257.17263991232,72.36567525725,,,,,,Star
83895,HIP83895,257.1966155398917,65.7146453269736,,,,,,**
83914,HIP83914,257.2482700528399,73.15334237369,,,,,,SB*
83946,HIP83946,257.38724122587,30.70560719242,,,,,,Star
83990,HIP83990,257.543129160662,-60.7287723196264,,,,,,HighPM*
84047,HIP84047,257.73683543632,66.25732088897,,,,,,PulsV*
84051,HIP84051,257.74647547544,-52.51551107544,,,,,,HighPM*
84068,HIP84068,257.80041574902,30.95629096632,,,,,,HighPM*
84088,HIP84088,257.86285063969,70.33499139918,,,,,,Star
84110,HIP84110,257.9305808763999,-4.64059594994,,,,,,Star
84122,HIP84122,257.96584856399,-0.98409475053,,,,,,HighPM*
84146,HIP84146,258.05478211503,20.12922798122,,,,,,Star
84153,HIP84153,258.07414951886,24.71621799816,,,,,,Star
84166,HIP84166,258.09395985661,-0.77388581048,,,,,,HighPM*
84179,HIP84179,258.1245217781,69.30438727373,,,,,,SB*
8418,HIP8418,27.15210845837,22.40179673251,,,,,,Star
84187,HIP84187,258.1380883381712,20.7999775463906,,,,,,HighPM*
84203,HIP84203,258.18642736009,59.0665146444133,,,,,,HighPM*
84233,HIP84233,258.26667981688,35.97861843146,,,,,,RRLyrae
84242,HIP84242,258.30341965073,34.5207452296,,,,,,Star
84244,HIP84244,258.31665438879,64.62390592477,,,,,,HighPM*
84250,HIP84250,258.32802491334,33.76856537127,,,,,,Star
84253,HIP84253,258.34049586861,-0.38153995407,,,,,,Star
84316,HIP84316,258.56253917708,4.08569672682,,,,,,HighPM*
84341,HIP84341,258.64124515873,30.95589793245,,,,,,Star
84352,HIP84352,258.68256809734,58.38406215242,,,,,,Star
84374,HIP84374,258.74196781968,-2.50314607641,,,,,,HighPM*
84384,HIP84384,258.77408800373,3.4239764831,,,,,,Star
84397,HIP84397,258.82183192549,-7.20180238745,,,,,,HighPM*
84405,HIP84405,258.8374330733,-26.6028214208,,,,,,**
84432,HIP84432,258.92466514993,4.08881957368,,,,,,Star
84465,HIP84465,259.02038055226,60.71390386781,,,,,,Variable*
84478,HIP84478,259.0556767257492,-26.5461490453872,,,,,,RSCVnV*
84495,HIP84495,259.12052994469,5.12827564909,,,,,,Star
84500,HIP84500,259.1321407950699,1.21055515314,,,,,,SB*
84515,HIP84515,259.15394686253,3.40845517035,,,,,,HighPM*
84520,HIP84520,259.16301281551,50.60653422803,,,,,,HighPM*
84525,HIP84525,259.18312552801,83.70032541189,,,,,,Star
84561,HIP84561,259.29504701285,25.8738484821,,,,,,Star
84574,HIP84574,259.33541710166,25.39566412546,,,,,,Star
84579,HIP84579,259.33952001231,25.02268366654,,,,,,HighPM*
84587,HIP84587,259.36037825955,31.51837782517,,,,,,Star
84594,HIP84594,259.3936907913234,4.0781357864203,,,,,,HighPM*
84597,HIP84597,259.3972297907899,69.32597735929,,,,,,HighPM*
84602,HIP84602,259.4075580571,64.03315892465,,,,,,SB*
84603,HIP84603,259.40814683951,31.44822551744,,,,,,Star
84639,HIP84639,259.55141683312,49.53445547982,,,,,,HighPM*
84643,HIP84643,259.5618444744699,-0.76474587305,,,,,,Star
84652,HIP84652,259.5904720277,-1.78150043124,,,,,,HighPM*
84664,HIP84664,259.62547859386,58.35862124133,,,,,,Star
84676,HIP84676,259.66363399319,-1.50989836981,,,,,,HighPM*
84696,HIP84696,259.7101973049819,-2.8105011385565,,,,,,SB*
84702,HIP84702,259.71833702548,83.33684917775,,,,,,HighPM*
84709,HIP84709,259.7381868,-34.98976155,,,,,,**
84720,HIP84720,259.7659897989304,-46.6362334491697,,,,,,HighPM*
84722,HIP84722,259.76585427461,30.90527154815,,,,,,Star
84762,HIP84762,259.88233413,58.52914517,,,,,,**
84837,HIP84837,260.0911800081399,57.97418251987,,,,,,SB*
84845,HIP84845,260.11351094792,59.19892925422,,,,,,Star
84858,HIP84858,260.15228309509,87.375377248,,,,,,Star
84871,HIP84871,260.18943688222,32.67439783346,,,,,,Star
84892,HIP84892,260.24759836517,50.07765188424,,,,,,Star
84893,HIP84893,260.251560504735,-21.1129363919308,,,,,,HighPM*
8490,HIP8490,27.36321281184,26.47263941406,,,,,,Star
84914,HIP84914,260.29841059376,32.5360218376,,,,,,Star
84920,HIP84920,260.31129921523,31.25690478756,,,,,,Star
84978,HIP84978,260.5235039878,7.97073380804,,,,,,Star
85021,HIP85021,260.66965953427,74.6629133059,,,,,,HighPM*
85070,HIP85070,260.78839733581,59.3181181855,,,,,,Star
85086,HIP85086,260.8444430104299,57.01172098825,,,,,,SB*
85098,HIP85098,260.88240928706,69.77180175452,,,,,,SB*
85112,HIP85112,260.9206005238,37.1459427914,,,,,,**
85133,HIP85133,260.97745187,36.4577518,,,,,,**
85137,HIP85137,260.9888836807229,37.2801979304403,,,,,,HighPM*
8522,HIP8522,27.47942082292,25.74625141343,,,,,,HighPM*
8528,HIP8528,27.49617092323,27.46459228598,,,,,,Star
8531,HIP8531,27.50429856088,-6.71665212873,,,,,,Star
85330,HIP85330,261.5717248,67.76589387,,,,,,**
85340,HIP85340,261.5925689203434,-24.1753069450603,,,,,,HighPM*
85346,HIP85346,261.60306575841,7.62082379916,,,,,,Star
85369,HIP85369,261.66716833,56.35327978,,,,,,**
85417,HIP85417,261.81977219839,70.88741869115,,,,,,Star
85428,HIP85428,261.84896674677,6.51694895011,,,,,,Star
8545,HIP8545,27.54877459476,27.03297659769,,,,,,**
85457,HIP85457,261.95476951195,8.56016791405,,,,,,Star
85466,HIP85466,261.9734465980299,56.16111596347,,,,,,**
85483,HIP85483,262.0504248144899,68.49928614125,,,,,,Star
85487,HIP85487,262.06028757481,17.50995765966,,,,,,HorBranch*
85500,HIP85500,262.09605331329,13.8262119933,,,,,,Star
85504,HIP85504,262.10701184016,26.00655076999,,,,,,Star
85509,HIP85509,262.1210538062854,74.5001461086439,,,,,,**
85519,HIP85519,262.15385648802,19.87211680953,,,,,,Star
85525,HIP85525,262.17160771612,18.17415178711,,,,,,Star
85542,HIP85542,262.22862134952,26.20375330433,,,,,,Star
85561,HIP85561,262.2773168815399,-23.8361121462,,,,,,HighPM*
85565,HIP85565,262.30003300345,25.60657508571,,,,,,Star
85567,HIP85567,262.3032984650799,22.13243271323,,,,,,**
85575,HIP85575,262.31907801794,63.86913682126,,,,,,HighPM*
85585,HIP85585,262.34260516575,75.63756803894,,,,,,SB*
85602,HIP85602,262.38145125469,20.53980929455,,,,,,HighPM*
85612,HIP85612,262.4226106102499,71.27032794949,,,,,,Star
85620,HIP85620,262.43520932492,63.85265433383,,,,,,HighPM*
85626,HIP85626,262.46423631415,15.96403451216,,,,,,Star
85636,HIP85636,262.5175598984999,14.4624164043,,,,,,Star
8564,HIP8564,27.62015207556,-12.34258019703,,,,,,Star
85643,HIP85643,262.53081908533,66.93936888494,,,,,,PulsV*
85647,HIP85647,262.5466853139342,-51.6369806414192,,,,,,HighPM*
85661,HIP85661,262.58332382518,-4.3693779,,,,,,Star
85683,HIP85683,262.64645154632,17.52083217848,,,,,,SB*
85686,HIP85686,262.66346546834,46.34220090874,,,,,,HighPM*
85708,HIP85708,262.71753951276,6.99158362758,,,,,,Star
85735,HIP85735,262.80400474966,6.35442837644,,,,,,Star
85757,HIP85757,262.85584225347,-2.53880984605,,,,,,HighPM*
8581,HIP8581,27.68672767795,36.05134253139,,,,,,Star
85812,HIP85812,263.01196695,2.82370231,,,,,,**
85817,HIP85817,263.03024399167,65.44212534257,,,,,,Star
85855,HIP85855,263.1734363380434,23.7365626279925,,,,,,ChemPec*
85861,HIP85861,263.1852789553504,2.8551607297437,,,,,,**
85865,HIP85865,263.20255250845,23.28834044579,,,,,,Star
85867,HIP85867,263.2036892521599,19.37722031493,,,,,,Star
8590,HIP8590,27.7187183694375,-12.2036359774033,,,,,,HighPM*
85911,HIP85911,263.3397735348,5.7007315654,,,,,,HighPM*
85912,HIP85912,263.34510117472,19.25667786998,,,,,,HighPM*
85917,HIP85917,263.3614371853499,-3.43606707274,,,,,,Star
85924,HIP85924,263.38832117203,7.17828760493,,,,,,Star
85932,HIP85932,263.42239315274,45.30994372637,,,,,,Star
85940,HIP85940,263.4700658419,8.10377167625,,,,,,HighPM*
85944,HIP85944,263.4835384092,8.16605380735,,,,,,SB*
85962,HIP85962,263.53508729839,17.58610619404,,,,,,Star
85973,HIP85973,263.56102332927,70.56468390554,,,,,,Star
85977,HIP85977,263.5806398296696,46.9448010892892,,,,,,HighPM*
86013,HIP86013,263.6795067037008,6.01439311354,,,,,,HighPM*
86050,HIP86050,263.7841228690099,23.97010497677,,,,,,Star
86056,HIP86056,263.80514660822,23.1895145745,,,,,,HighPM*
86057,HIP86057,263.8067383922263,-48.68086705638,,,,,,HighPM*
86058,HIP86058,263.81785526048,55.00339425261,,,,,,SB*
86067,HIP86067,263.85194762684,64.38045206571,,,,,,HighPM*
86102,HIP86102,263.949069114,73.07758792899,,,,,,SB*
86137,HIP86137,264.0426223524299,74.00913247427,,,,,,Star
86192,HIP86192,264.20220727044,72.05470851295,,,,,,Star
86254,HIP86254,264.37961364671,24.31000632711,,,,,,**
8633,HIP8633,27.83723885038,36.77476873021,,,,,,Star
86332,HIP86332,264.60044499406,5.12510629992,,,,,,Star
86336,HIP86336,264.62475362351,5.02198044212,,,,,,Star
86344,HIP86344,264.65943746,55.75961062,,,,,,**
86349,HIP86349,264.6693158317899,4.33605099056,,,,,,bCepV*
86450,HIP86450,264.9616249404099,72.96472909064,,,,,,IrregularV*
86481,HIP86481,265.0704687781099,69.15028570678,,,,,,HighPM*
86525,HIP86525,265.23326257936,74.44750270547,,,,,,Star
86540,HIP86540,265.27791955891,72.4203451474545,,,,,,HighPM*
86630,HIP86630,265.51596845182,73.46168884522,,,,,,Star
86736,HIP86736,265.857473075892,-21.6831941424331,,,,,,HighPM*
86772,HIP86772,265.9643647912799,7.83480749559,,,,,,Star
86775,HIP86775,265.98227429548,69.07400835037,,,,,,HighPM*
86795,HIP86795,266.0312563872,56.19351267962,,,,,,HighPM*
86804,HIP86804,266.0633242354,71.1977689598,,,,,,HighPM*
86821,HIP86821,266.1061755995999,8.1955015938,,,,,,HighPM*
86855,HIP86855,266.19087523906,60.31312385396,,,,,,HighPM*
86952,HIP86952,266.5250670581499,55.53485672317,,,,,,HighPM*
86990,HIP86990,266.642637810377,-57.3190440136656,,,,,,HighPM*
86993,HIP86993,266.6517583587,6.12062325313,,,,,,SB*
86995,HIP86995,266.66413847763,-1.21438842276,,,,,,Star
87010,HIP87010,266.6828824922104,50.0517341752116,,,,,,HighPM*
87051,HIP87051,266.80062235677,69.74780158361,,,,,,SB*
87059,HIP87059,266.85453831004,22.77869314122,,,,,,HighPM*
87079,HIP87079,266.9090738224,73.13267966356,,,,,,HighPM*
87084,HIP87084,266.91667044865,20.20304211695,,,,,,HighPM*
87086,HIP87086,266.92456346945,59.82434666299,,,,,,HighPM*
87149,HIP87149,267.0800979061499,-1.80825566379,,,,,,Star
87170,HIP87170,267.15356214613,-2.19619308795,,,,,,BlueSG
87200,HIP87200,267.22202676668,59.89001107168,,,,,,Star
87209,HIP87209,267.2585228568099,68.34182909267,,,,,,Star
87225,HIP87225,267.33075994093,24.17638353485,,,,,,Star
87237,HIP87237,267.36701409201,68.68902855814,,,,,,HighPM*
87261,HIP87261,267.4645037403808,-37.0432763783039,,,,,,Star
87278,HIP87278,267.50513423254,24.46807954362,,,,,,Be*
87280,HIP87280,267.51389403032,48.39415249601,,,,,,Be*
87299,HIP87299,267.56711699764,28.23168648075,,,,,,HighPM*
87317,HIP87317,267.6306218392499,57.44352037304,,,,,,Star
87357,HIP87357,267.7496736468099,27.75722462477,,,,,,Star
87405,HIP87405,267.9364521341399,56.120195649,,,,,,Star
87407,HIP87407,267.93906834,28.23770637,,,,,,**
87408,HIP87408,267.9389811917,49.88376460821,,,,,,Star
87435,HIP87435,268.00360075829,6.72969734735,,,,,,Star
87471,HIP87471,268.08046514231,-3.02435742517,,,,,,Star
87475,HIP87475,268.0932888592599,-1.43025839448,,,,,,Star
87489,HIP87489,268.1385179113599,-0.12107789466,,,,,,Star
87507,HIP87507,268.18799432343,4.53545496349,,,,,,Star
87511,HIP87511,268.19698525683,3.79410874536,,,,,,SB*
87520,HIP87520,268.2107496319499,21.542079568,,,,,,Star
87521,HIP87521,268.21614264658,-0.03755459738,,,,,,Star
8753,HIP8753,28.15117422334,36.34254235461,,,,,,HighPM*
87570,HIP87570,268.34888217332,10.96046329212,,,,,,Star
87577,HIP87577,268.36527992657,32.3680092701,,,,,,Star
87592,HIP87592,268.39924581334,4.85896210534,,,,,,PulsV*
87594,HIP87594,268.40206540701,61.04386786183,,,,,,Star
87601,HIP87601,268.41872751716,56.3919556027,,,,,,HighPM*
87621,HIP87621,268.48707247216,7.92327324587,,,,,,Star
87632,HIP87632,268.51327871919,32.51693942283,,,,,,Star
87633,HIP87633,268.51536675124,-1.61931358233,,,,,,Star
87655,HIP87655,268.5590273869699,11.1304919275,,,,,,SB*
87678,HIP87678,268.62429333216,-3.46245517322,,,,,,HighPM*
8768,HIP8768,28.2048856644242,-22.4348578185036,,,,,,HighPM*
87693,HIP87693,268.6801275828533,20.2712346143619,,,,,,ChemPec*
87710,HIP87710,268.7403015674099,-7.73394664624,,,,,,HighPM*
87727,HIP87727,268.79065589898,-7.47204903963,,,,,,Star
87745,HIP87745,268.85324990154,3.75450307048,,,,,,HighPM*
87749,HIP87749,268.8556913147099,32.43835646181,,,,,,Star
8775,HIP8775,28.21378048348,4.83270728191,,,,,,HighPM*
87766,HIP87766,268.9291513729899,61.39594296496,,,,,,Star
87769,HIP87769,268.93895897696,11.80396248169,,,,,,HighPM*
87790,HIP87790,269.0049208459,5.16145937254,,,,,,Star
87811,HIP87811,269.0695715688599,2.98582215499,,,,,,**
8782,HIP8782,28.23958109149,15.5971590689,,,,,,HighPM*
87860,HIP87860,269.21837646518,4.98759061398,,,,,,SB*
87861,HIP87861,269.2270092797696,6.1736139664203,,,,,,HighPM*
87866,HIP87866,269.23323455294,6.48773033435,,,,,,Star
87907,HIP87907,269.3501698914163,51.1883450228133,,,,,,Star
8795,HIP8795,28.2671890089,14.88077409386,,,,,,Star
87958,HIP87958,269.52084892285,32.64806053484,,,,,,SB*
87960,HIP87960,269.5224077542437,52.2182865640531,,,,,,Star
88052,HIP88052,269.76141332564,12.62709318075,,,,,,Star
88057,HIP88057,269.7692152146,32.4740707953,,,,,,**
88080,HIP88080,269.8270931435,12.08586041785,,,,,,Star
8810,HIP8810,28.30934151,15.43342699,,,,,,**
88124,HIP88124,269.99111262367,60.44523174657,,,,,,**
88133,HIP88133,270.0316139639999,59.52533765771,,,,,,Star
88155,HIP88155,270.07817292,52.85444575,,,,,,**
88194,HIP88194,270.16206038152,29.57192273029,,,,,,HighPM*
88227,HIP88227,270.25739788203,11.06874606013,,,,,,HighPM*
8825,HIP8825,28.3707341946508,73.9632934972781,,,,,,HighPM*
88357,HIP88357,270.65017448653,60.4494627489,,,,,,HighPM*
88361,HIP88361,270.65497841229,48.29902501328,,,,,,SB*
8841,HIP8841,28.41998917139,-13.25004231632,,,,,,HighPM*
88415,HIP88415,270.78705340871,48.46427544535,,,,,,Star
88552,HIP88552,271.21845309743,33.27231594921,,,,,,HighPM*
88555,HIP88555,271.23722494656,48.13606163228,,,,,,Star
88609,HIP88609,271.38225748182,-0.02239839458,,,,,,Star
88667,HIP88667,271.5226407232821,-0.3586709780867,,,,,,Star
88681,HIP88681,271.55430988218,1.58269575608,,,,,,Star
88726,HIP88726,271.707888,-43.42522122,,,,,,**
88890,HIP88890,272.19198825706,-3.99088965819,,,,,,Star
88958,HIP88958,272.379294804,0.39135971443,,,,,,HighPM*
88961,HIP88961,272.38435493714,-0.32712932348,,,,,,HighPM*
88964,HIP88964,272.39121962,3.99327941,,,,,,**
88983,HIP88983,272.43656460636,4.60311882163,,,,,,Star
8900,HIP8900,28.65746151295,-13.91389242076,,,,,,HighPM*
89000,HIP89000,272.47505704684,3.11982870256,,,,,,SB*
89038,HIP89038,272.5998592946,0.5433631297,,,,,,**
89138,HIP89138,272.88141450411,60.61211890744,,,,,,Star
89211,HIP89211,273.0891347598971,-43.44484800399,,,,,,HighPM*
89228,HIP89228,273.12733070227,75.17670307844,,,,,,HighPM*
89247,HIP89247,273.18039305715,24.39344982524,,,,,,HighPM*
8938,HIP8938,28.78086131,28.79785789,,,,,,**
89443,HIP89443,273.81356215159,59.82672505957,,,,,,HighPM*
89464,HIP89464,273.86603159409,59.9090890655,,,,,,Star
89467,HIP89467,273.87609849599,1.34812211298,,,,,,Star
8954,HIP8954,28.82926801865,-14.10511168968,,,,,,HighPM*
89551,HIP89551,274.09251682924,10.81480048675,,,,,,Star
89555,HIP89555,274.11574445842,10.4429993648,,,,,,Star
89580,HIP89580,274.20099480469,61.29221674167,,,,,,Star
89601,HIP89601,274.27016856191,1.00573117388,,,,,,gammaDorV*
89613,HIP89613,274.31262733794,25.01624741443,,,,,,SB*
89665,HIP89665,274.46703946944,11.87775379072,,,,,,Star
897,HIP897,2.76921247438,-5.78397426967,,,,,,HighPM*
89709,HIP89709,274.63353965352,81.22310838169,,,,,,HighPM*
89722,HIP89722,274.6613585868,23.56909475131,,,,,,Star
89734,HIP89734,274.68958158915,82.36045537441,,,,,,HighPM*
89768,HIP89768,274.77703647201,1.44297632668,,,,,,HighPM*
89792,HIP89792,274.86749790918,-9.81520522299,,,,,,Star
89806,HIP89806,274.9171462263,10.2714861147,,,,,,**
89831,HIP89831,274.97401932191,-17.07278878141,,,,,,Star
89836,HIP89836,274.99135349149,23.67139746699,,,,,,Star
89844,HIP89844,275.01638869254,-9.59572629275,,,,,,HighPM*
89847,HIP89847,275.0285110729,25.5313826075,,,,,,**
89875,HIP89875,275.09567749673,6.54423091516,,,,,,Star
89909,HIP89909,275.19145600754,-0.42927813881,,,,,,Star
89957,HIP89957,275.31286276037,53.40818164663,,,,,,Star
89958,HIP89958,275.3140796127,75.54880599257,,,,,,Star
89973,HIP89973,275.35990574846,-8.28267768072,,,,,,Star
89975,HIP89975,275.36570678434,25.05677826699,,,,,,Be*
89988,HIP89988,275.40580386655,-3.87486158434,,,,,,Star
89997,HIP89997,275.44643974628,1.11482486829,,,,,,Star
90042,HIP90042,275.60094582,9.94970535,,,,,,**
90052,HIP90052,275.6471608551,12.02968093108,,,,,,Star
90060,HIP90060,275.67959270214,47.05399288583,,,,,,SB*
90095,HIP90095,275.78968611751,54.42366881683,,,,,,**
90102,HIP90102,275.8145113831499,81.22068381267,,,,,,HighPM*
90146,HIP90146,275.94990846407,53.30083569559,,,,,,Star
90149,HIP90149,275.9557416694,10.708200479,,,,,,Star
90167,HIP90167,275.99290442788,9.87767601729,,,,,,Star
90181,HIP90181,276.03764315396,10.95782167333,,,,,,Star
9020,HIP9020,29.03637849762,74.00272115229,,,,,,Star
90232,HIP90232,276.16376348498,-15.39239792339,,,,,,Star
90234,HIP90234,276.16667574143,-12.6750930936,,,,,,Star
90244,HIP90244,276.20081827582,-11.36411129587,,,,,,Star
90297,HIP90297,276.37250914713,41.38267759912,,,,,,HighPM*
90355,HIP90355,276.5420115713879,8.7775419111514,,,,,,SB*
90415,HIP90415,276.7312171877471,40.7140348952317,,,,,,HighPM*
90418,HIP90418,276.73316419061,-17.1976014814,,,,,,Star
90495,HIP90495,276.99119406951,55.78829310132,,,,,,Star
90527,HIP90527,277.08040758059,55.67405985923,,,,,,Star
90542,HIP90542,277.11752458092,60.43791089182,,,,,,SB*
9056,HIP9056,29.1581434387858,-14.17530640604,,,,,,HighPM*
90565,HIP90565,277.19881715299,-10.22653434045,,,,,,HighPM*
90568,HIP90568,277.2077473759061,-49.0705883207161,,,,,,HighPM*
90580,HIP90580,277.24801241541,53.9980365202,,,,,,Star
90661,HIP90661,277.48005704151,-12.38943739985,,,,,,Star
90685,HIP90685,277.54688002346,56.15752129469,,,,,,Star
90693,HIP90693,277.56144284014,33.3665417405,,,,,,HighPM*
90717,HIP90717,277.63437559829,-10.86398233501,,,,,,**
90722,HIP90722,277.64120786044,48.29799393444,,,,,,Star
90736,HIP90736,277.7018515714,40.4883190111,,,,,,HighPM*
90745,HIP90745,277.73979845461,33.93300528211,,,,,,HighPM*
90747,HIP90747,277.74091327038,41.1064601584,,,,,,Star
90774,HIP90774,277.79632003855,-11.89027061213,,,,,,Star
90783,HIP90783,277.82169786852,57.04082739732,,,,,,Star
90809,HIP90809,277.86875070988,39.89137701088,,,,,,Star
90818,HIP90818,277.90049083971,54.79200781599,,,,,,Star
90833,HIP90833,277.94967449783,61.77908856933,,,,,,HighPM*
90837,HIP90837,277.9767201858,59.41996827084,,,,,,PulsV*
90866,HIP90866,278.04788699317,39.30447023822,,,,,,Star
90890,HIP90890,278.09935377152,32.83912051507,,,,,,Star
90920,HIP90920,278.20124568626,24.14185982544,,,,,,Star
90925,HIP90925,278.21149448089,20.40522680812,,,,,,Star
90949,HIP90949,278.28689364857,-1.46231043665,,,,,,Star
90954,HIP90954,278.31077382501,40.15963569444,,,,,,SB*
9096,HIP9096,29.29212169064,5.46352946809,,,,,,Star
90972,HIP90972,278.35150255466,58.70648551753,,,,,,SB*
90977,HIP90977,278.37011721221,34.56322559907,,,,,,SB*
90998,HIP90998,278.44871872969,62.42767582061,,,,,,Star
91005,HIP91005,278.47369874076,57.85153136559,,,,,,Star
91006,HIP91006,278.47531428636,21.82743465254,,,,,,Star
91022,HIP91022,278.5238557562399,47.11314954166,,,,,,Star
91041,HIP91041,278.5815427732699,20.46639778616,,,,,,Star
91044,HIP91044,278.58438983905,-0.67376009283,,,,,,Star
91052,HIP91052,278.6095778901,57.80182108425,,,,,,SB*
