target_id,project,source,catalog_ids,ra_deg,dec_deg,data_products_available,estimated_download_gb,search_category,scientific_novelty,prior_significance,followup_leverage,data_quality,method_advantage,publication_value,community_integration,new_followup_balance,storage_cost_penalty,prior_review_adjustment,total_priority,target_selection_score,priority_config_version,status,notes,citations,local_coverage_status,background_target_priority_score,source_hdf5_url
HIP4473,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 4473; HIP4473,14.332083,-62.245556,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP44899,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 44899; HIP44899,137.217083,-34.8425,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP45637,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 45637; HIP45637,139.537083,-57.768611,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP46626,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 46626; HIP46626,142.617083,-32.103333,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP46651,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 46651; HIP46651,142.675,-40.466667,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP47592,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 47592; HIP47592,145.56,-23.915556,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP48331,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 48331; HIP48331,147.779583,-43.502778,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP48904,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 48904; HIP48904,149.642917,-46.425,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP50075,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 50075; HIP50075,153.352917,-33.031667,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP50954,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 50954; HIP50954,156.09875,-74.031389,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP51271,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 51271; HIP51271,157.097917,-51.705,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP52296,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 52296; HIP52296,160.28875,-36.895278,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP52341,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 52341; HIP52341,160.465833,-36.633333,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP52462,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 52462; HIP52462,160.867917,-29.064167,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP52708,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 52708; HIP52708,161.65375,-24.585278,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP54532,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 54532; HIP54532,167.380417,-24.598611,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP54704,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 54704; HIP54704,168.005,-26.136389,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP54922,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 54922; HIP54922,168.700833,-23.104722,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP55119,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 55119; HIP55119,169.28125,-27.813333,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP55454,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 55454; HIP55454,170.36125,-20.453611,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP55691,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 55691; HIP55691,171.167917,-61.6475,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP56153,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 56153; HIP56153,172.645833,-57.133611,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP56244,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 56244; HIP56244,172.94375,-41.046389,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP5663,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 5663; HIP5663,18.192083,-25.235556,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP57507,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 57507; HIP57507,176.815833,-30.286389,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP58345,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 58345; HIP58345,179.484167,-27.706944,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP5842,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 5842; HIP5842,18.754167,-68.818889,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP5862,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 5862; HIP5862,18.79625,-45.531389,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP58803,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 58803; HIP58803,180.915,-42.433889,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP5896,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 5896; HIP5896,18.9425,-68.875833,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP59072,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 59072; HIP59072,181.720417,-64.613611,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP59199,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 59199; HIP59199,182.103333,-24.728611,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
HIP59296,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 59296; HIP59296,182.479167,-46.208333,no_hdf5_url_discovered,,new_parameter_space,2.5,2,0,2.5,1.5,1.5,3,2,0,0.08,15,0.455,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.375,
