HIP107870	https://bldata.berkeley.edu/pipeline/AGBT16B_999_18/holding/spliced_blc0001020304050607_guppi_57628_28993_Hip107870_0018.gpuspec.0002.h5
HIP107887	https://bldata.berkeley.edu/pipeline/AGBT16B_999_18/holding/spliced_blc0001020304050607_guppi_57628_29677_Hip107887_0020.gpuspec.0002.h5
HIP108060	https://bldata.berkeley.edu/pipeline/AGBT18A_999_43/holding/spliced_blc0001020304050607_guppi_58223_56617_HIP108060_0033.gpuspec.0002.h5
HIP108084	https://bldata.berkeley.edu/pipeline/AGBT16B_999_18/holding/spliced_blc0001020304050607_guppi_57628_32459_Hip108084_0028.gpuspec.0002.h5
HIP108094	https://bldata.berkeley.edu/pipeline/AGBT18A_999_43/holding/spliced_blc0001020304050607_guppi_58223_57295_HIP108094_0035.gpuspec.0002.h5
HIP108097	https://bldata.berkeley.edu/pipeline/AGBT16B_999_18/holding/spliced_blc0001020304050607_guppi_57628_33145_Hip108097_0030.gpuspec.0002.h5
HIP108098	https://bldata.berkeley.edu/pipeline/AGBT18A_999_43/holding/spliced_blc0001020304050607_guppi_58223_57967_HIP108098_0037.gpuspec.0002.h5
HIP108103	https://bldata.berkeley.edu/pipeline/AGBT16B_999_18/holding/spliced_blc0001020304050607_guppi_57628_31064_Hip108103_0024.gpuspec.0002.h5
HIP108175	https://bldata.berkeley.edu/pipeline/AGBT16B_999_18/holding/spliced_blc0001020304050607_guppi_57628_33828_Hip108175_0032.gpuspec.0002.h5
HIP108342	https://bldata.berkeley.edu/pipeline/AGBT16B_999_18/holding/spliced_blc0001020304050607_guppi_57628_31737_Hip108342_0026.gpuspec.0002.h5
HIP108380	https://bldata.berkeley.edu/pipeline/AGBT16A_999_233/holding/spliced_blc0001020304050607_guppi_57574_39770_HIP108380_0052.gpuspec.0002.h5
HIP108388	https://bldata.berkeley.edu/pipeline/AGBT18A_999_43/holding/spliced_blc0001020304050607_guppi_58223_60714_HIP108388_0045.gpuspec.0002.h5
HIP108389	https://bldata.berkeley.edu/pipeline/AGBT18A_999_43/holding/spliced_blc0001020304050607_guppi_58223_60000_HIP108389_0043.gpuspec.0002.h5
HIP108399	https://bldata.berkeley.edu/pipeline/AGBT18A_999_43/holding/spliced_blc0001020304050607_guppi_58223_61397_HIP108399_0047.gpuspec.0002.h5
HIP108401	https://bldata.berkeley.edu/pipeline/AGBT16A_999_233/holding/spliced_blc0001020304050607_guppi_57574_41835_HIP108401_0058.gpuspec.0002.h5
HIP108415	https://bldata.berkeley.edu/pipeline/AGBT16A_999_233/holding/spliced_blc0001020304050607_guppi_57574_42517_HIP108415_0060.gpuspec.0002.h5
HIP108423	https://bldata.berkeley.edu/pipeline/AGBT18A_999_43/holding/spliced_blc0001020304050607_guppi_58223_62072_HIP108423_0049.gpuspec.0002.h5
HIP108438	https://bldata.berkeley.edu/pipeline/AGBT16B_999_18/holding/spliced_blc0001020304050607_guppi_57628_34559_Hip108438_0034.gpuspec.0002.h5
